TITLE	40% S-JS AFTER DT
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2026/03/10
TIME	18:38:05
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     4.68195
MAXY	    11.01338
MINY	   -15.87866
XYDATA
Channel 1
838	3.86103	1.38107	-1.79411	-2.53482	-1.63657	-0.898874	0.108722	-0.865669	1.21258	0.590774	1.31396	0.591994	1.90322	1.8613	-0.227023	-0.372144	0.631054	1.22136	0.921909	-0.759629	1.09842
837	5.22449	2.05272	-2.47505	-2.35927	-1.33142	-0.0917694	1.16763	0.0345332	1.69902	1.82764	2.34546	1.12116	2.31572	3.01971	0.59615	0.728812	1.66537	1.94164	1.3002	0.695304	1.82153
836	5.28407	1.7237	-2.90603	-1.97813	-1.26466	0.41548	1.20843	0.425886	1.73713	2.23544	2.12206	1.3499	2.26577	2.70675	1.14748	0.987212	1.38025	1.82731	1.49495	1.02643	1.58759
835	4.51904	0.945679	-3.01031	-2.26254	-1.06271	0.404005	1.05182	0.448556	1.33917	1.18552	1.12439	1.0295	1.53151	2.24459	0.868697	1.09603	0.873583	1.21775	0.747349	0.407792	0.994319
834	2.97672	0.589399	-2.49803	-2.01451	-1.10125	0.0122788	0.45204	-0.027207	0.358542	0.843783	0.153452	-0.151923	0.907411	1.25943	-0.177678	0.0114003	0.0548034	0.700176	-0.811128	-0.439359	0.0467668
833	1.72194	0.620964	-1.75462	-2.11832	-2.07268	-0.800223	-1.2169	-1.53082	-0.75159	-0.596302	-0.506743	-1.02497	-0.516578	-0.0737436	-1.25281	-1.29302	-1.33707	-0.790496	-1.83724	-1.42796	-1.10603
832	1.40078	0.544206	-1.75165	-2.53626	-3.09155	-1.30845	-2.15877	-1.99739	-1.35009	-1.44018	-1.1193	-2.02369	-1.74371	-1.15325	-1.92786	-2.39947	-2.35652	-2.07723	-3.2778	-2.47777	-2.55917
831	0.944996	0.11174	-1.67371	-3.32065	-3.87731	-2.19279	-3.1699	-2.98918	-2.08761	-2.29024	-2.21442	-2.43134	-2.37954	-2.04252	-2.95468	-3.19099	-3.80008	-3.03535	-4.02736	-3.72564	-3.9312
830	0.635765	-0.402885	-1.24211	-2.43341	-3.97674	-2.25511	-3.11311	-3.26759	-1.84829	-2.55397	-2.24363	-2.59813	-2.70941	-2.96901	-2.67672	-3.54915	-3.75831	-3.28342	-4.09659	-2.98615	-4.62569
829	-0.643609	-0.875335	-0.650978	-3.06156	-4.30188	-2.55406	-2.84873	-3.59647	-1.86983	-2.87076	-2.83119	-3.13128	-3.2914	-3.51527	-3.04473	-3.32497	-4.24225	-4.12922	-4.60639	-3.36461	-5.3572
828	-1.2549	-1.23649	-0.647912	-2.85491	-3.78101	-2.52739	-3.50452	-3.4166	-2.39221	-3.39543	-3.91263	-3.02384	-3.83322	-3.95489	-3.95713	-3.82121	-5.37895	-5.47602	-5.358	-4.12797	-5.97004
827	-1.03225	-0.0745263	-0.364385	-2.41594	-3.08169	-2.5382	-3.13832	-3.38053	-1.96117	-2.36993	-3.33278	-2.34301	-2.71404	-3.84985	-3.91217	-3.10466	-4.13495	-4.4609	-4.69786	-3.19025	-5.61739
826	-1.58075	-0.322879	-0.419621	-3.36595	-3.33112	-4.02039	-4.27175	-3.48109	-2.93225	-2.7976	-3.4616	-2.64234	-3.4751	-4.61069	-3.59094	-3.60022	-4.79495	-4.45637	-4.4942	-3.54279	-6.72207
825	-1.60454	-0.362335	0.56711	-2.83127	-2.00903	-3.08435	-3.13909	-2.51828	-1.2998	-1.55541	-2.37723	-1.37166	-2.41763	-3.54864	-2.00432	-1.91497	-3.02106	-3.45318	-2.87139	-2.65657	-6.07956
824	-0.849455	1.15789	0.727053	-1.58305	-0.574164	-1.61772	-1.91494	-1.43377	0.678521	-0.840295	-0.677436	-0.191638	-1.41424	-2.64644	-0.853091	-0.487976	-1.12161	-1.702	-1.38833	-2.14201	-3.40209
823	-0.410154	0.227146	0.735329	-2.76817	-0.880917	-2.21207	-2.63626	-1.63675	0.0947684	-0.943461	-0.551166	-0.993096	-1.41373	-3.08036	-1.87889	-1.6333	-0.658442	-1.97355	-1.2099	-3.19022	-3.46395
822	-0.224618	-0.540636	-0.337625	-2.68638	-1.0958	-1.94322	-3.85166	-1.66856	-0.68236	-1.54	-1.71648	-1.48374	-0.748713	-3.87257	-2.43806	-2.29181	-2.06917	-1.2086	-1.95796	-3.88383	-3.29623
821	-0.96322	-0.899755	-0.73862	-3.7364	-2.41025	-3.47808	-4.01707	-2.92906	-2.24998	-1.87475	-2.25157	-2.9735	-1.30201	-5.08871	-2.52395	-2.97771	-1.84133	-0.807918	-3.20586	-3.79265	-4.09512
820	-0.535521	-1.53373	-0.456891	-3.10477	-1.93031	-2.32031	-3.68165	-1.5725	-1.46355	-1.51396	-0.937866	-1.37797	-1.48155	-4.68287	-0.595308	-2.20132	-2.78735	-0.842548	-1.50691	-3.32952	-4.2544
819	-0.376739	-1.41362	-0.872422	-3.00073	-2.07993	-0.927308	-2.42416	-1.66008	-1.14162	0.281801	-0.689687	-1.31496	-0.340284	-2.96563	0.142093	-1.95291	-1.91579	-0.590793	-1.47458	-2.38748	-4.04919
818	0.278317	-1.11115	-1.24113	-4.72622	-3.60763	-1.55464	-2.24696	-1.55388	-1.56263	-1.38825	-1.76018	-2.28892	-0.918647	-2.95364	-0.714548	-2.9158	-2.62721	-0.623716	-2.20783	-2.88464	-4.16065
817	0.662224	-2.1866	-2.44738	-5.2729	-4.05944	-2.03023	-2.83546	-2.36546	-2.7421	-1.47806	-2.28118	-2.95614	-1.23252	-2.92464	-0.882904	-3.8104	-2.70585	-0.753258	-1.81358	-2.32579	-5.00571
816	-0.608557	-2.87964	-3.67883	-5.38547	-3.45754	-2.87197	-2.82884	-2.31	-2.43378	-1.41519	-1.70778	-3.33512	-1.76888	-2.50424	-0.172022	-3.2274	-3.1629	-1.00611	-2.38125	-1.69839	-4.48691
