TITLE	10% S-JS for 2 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/12
TIME	18:35:24
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -2.11022
MAXY	    10.57465
MINY	    -8.94568
XYDATA
Channel 1
572	0.914049	-0.3858	-1.22608	0.688219	-0.769078	1.06186	-1.53751	-0.293168	5.54479	34.5535	71.9268	90.5837	94.0084
571	0.648194	-0.93955	-1.24743	0.479305	-1.48785	0.711064	-1.65952	-0.414354	5.32109	33.493	69.7618	87.0972	90.1281
570	0.16155	-1.60529	-0.576751	0.45792	-1.20212	0.270325	-2.34692	-0.381846	4.74914	32.3666	67.5799	82.8277	86.8397
569	0.172187	-0.685787	0.130267	1.20184	-1.45791	0.933691	-1.9224	-0.401532	4.96021	31.3984	65.1038	80.3978	84.3891
568	-0.211351	-1.1923	-0.624813	0.299072	-1.33928	0.298124	-2.0632	-0.874387	4.61664	30.6974	62.5341	77.7553	80.7931
567	-0.485662	-0.795737	-0.778646	0.47956	-1.15256	-0.12535	-2.11565	-0.968737	4.96102	30.3504	60.6798	75.3502	78.7183
566	-0.578943	-0.838583	-0.553396	0.00282889	-0.985866	-0.671359	-1.82932	-0.696556	4.85598	29.8886	59.0841	73.3453	76.8182
565	-0.0452671	-0.674172	-0.151056	0.408733	-0.861125	-0.223356	-1.47228	-0.713452	4.80822	29.3022	58.2922	71.8989	75.1549
564	0.276765	-0.375799	0.277384	0.53626	-0.639723	-0.633011	-1.28015	-0.701547	4.97627	29.0257	57.1631	70.4509	73.7625
563	0.14476	0.18357	0.492488	0.861102	-0.219088	-0.458175	-1.33116	-0.597852	5.5023	28.4889	56.415	69.7321	73.0236
562	0.762105	1.03076	0.66384	1.27352	0.109503	0.070163	-0.787743	-0.687295	5.60169	28.6242	56.0563	69.8306	72.5477
561	1.00277	1.26756	0.520645	1.26319	0.717137	0.170589	-0.580603	-0.44126	5.56184	28.9379	55.8276	69.9421	72.217
560	0.81299	0.995229	0.667047	1.21049	0.348301	0.0572498	-0.454979	-0.216503	5.96252	29.1386	56.0252	70.0702	72.1867
559	0.960572	1.26248	1.21648	1.2533	0.800882	0.690955	-0.353205	0.375864	5.92006	29.3958	56.7975	70.8493	72.9547
558	1.17236	1.4876	1.37114	1.41755	0.810441	1.02939	-0.484756	1.06741	6.2062	29.8671	57.7881	71.7564	73.8879
557	0.808524	1.5314	1.7807	1.3141	1.16628	1.42276	-0.482219	1.27954	6.32986	30.2331	58.4005	72.7359	75.2703
556	0.64671	1.93749	1.77859	1.76454	1.59194	1.48546	-0.419108	1.73389	6.48552	30.6955	59.3696	74.3875	76.8928
555	0.418556	2.02429	1.88129	1.423	1.88055	1.29234	0.00168011	2.15668	5.72038	31.2745	60.4888	75.6184	78.3642
554	0.982999	1.59438	1.62604	0.929629	1.74078	1.41509	-0.134873	2.05893	6.21296	31.5667	61.9132	77.1977	79.6945
553	0.983692	1.71537	1.03418	0.940717	2.04134	1.57779	0.215454	1.97108	6.35242	32.2306	62.9339	77.9421	80.7155
552	0.542976	1.55042	1.13144	0.880954	1.56653	1.32606	-0.157836	1.56362	6.26102	32.756	63.8277	78.3717	82.0348
551	0.844425	1.72766	1.5363	1.62201	2.02667	1.70549	0.660474	2.09633	6.97599	33.2461	64.7724	79.5926	83.4456
550	0.389305	1.47135	0.777625	1.51166	1.58547	1.56734	0.633405	1.92244	7.26477	33.8559	65.7284	80.2493	83.7487
549	0.430131	0.940103	0.236989	1.59342	1.6916	1.00751	0.490409	2.12257	7.3312	34.2976	66.3306	80.6891	84.3687
548	0.367391	0.701039	0.483322	1.48987	1.47525	0.615746	0.681123	2.09244	7.1574	35.0523	67.6497	80.5823	84.0711
547	0.438647	0.630072	0.807762	1.55739	1.31857	1.09071	0.422751	2.05412	7.53549	35.3626	68.1399	79.904	83.4159
546	0.384671	1.20626	1.00623	1.93364	1.27312	1.52702	0.630552	1.90457	7.44052	35.9103	68.2474	79.1986	83.1521
545	0.0654156	1.05699	1.32062	2.04821	1.0856	1.33186	0.718179	1.52285	7.3736	35.9629	67.6487	78.3334	81.7268
544	0.533079	1.10541	1.20036	2.36322	1.20731	1.18783	0.850673	1.27167	7.36075	36.0097	67.0167	77.0685	80.1887
543	0.57878	1.91956	0.710016	2.46799	1.0227	1.26101	0.475784	1.2177	6.87291	35.9755	65.9621	75.2375	78.0938
542	0.768946	2.23279	1.0202	2.03235	1.32284	1.19558	1.36168	0.855895	6.44347	35.5702	63.8816	72.3734	75.1716
541	1.12242	2.44542	1.65055	2.27328	1.7184	1.53602	1.68244	0.758859	6.73256	35.5096	61.772	69.4139	71.4538
540	1.12814	2.70568	1.57929	1.73432	1.80471	1.76998	1.98887	0.499863	6.19219	34.1727	58.6414	65.7268	66.7459
539	0.886849	2.2463	1.04571	1.90086	1.75487	1.30573	1.93223	0.351727	6.19727	33.4544	55.2066	61.3414	61.5754
538	1.28766	1.89726	0.825365	1.79926	2.13199	1.39271	1.93829	0.496224	6.70086	32.1036	51.6561	57.8061	57.06
537	1.69825	1.43948	0.606353	1.98335	2.39981	1.51633	1.91632	1.33347	6.68371	30.6521	48.1402	52.987	51.6706
536	1.79004	1.90192	1.19311	1.9886	2.36174	2.09672	1.97988	1.5625	6.65104	29.7106	44.6229	48.2803	46.1356
535	1.63858	1.39829	0.524057	1.87493	2.88183	2.04392	2.00413	0.788074	5.96123	27.8304	40.6271	42.4723	40.04
534	1.52327	1.13547	0.463795	1.72842	2.65495	2.24225	1.6515	0.872228	5.59983	26.1842	37.0546	37.3955	34.3802
533	1.19921	1.2928	0.16537	2.01692	2.3538	2.24848	1.60705	1.157	5.26095	23.8069	33.4637	32.1946	29.9872
532	1.43315	1.30593	0.369534	2.16086	2.15804	2.17835	1.48489	0.744193	5.16976	22.0327	29.8639	26.6994	25.6533
531	2.20261	1.13516	0.833992	2.12206	2.72049	2.73313	1.9448	1.32912	4.86798	20.3421	25.9397	22.1489	21.6249
530	1.63223	0.826092	0.988199	1.55067	2.31201	2.64278	1.87211	0.946449	3.87983	18.7756	22.2975	16.6438	16.9989
529	1.66133	1.43165	1.80334	2.07267	2.40745	2.38508	1.96788	0.889364	4.23705	17.2548	18.9664	12.911	13.065
