TITLE	10% S-JS for 6 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/20
TIME	17:51:08
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     6.20964
MAXY	    14.40103
MINY	   -18.37549
XYDATA
Channel 1
578	-0.14563	-2.79346	-5.06009	-3.63773	65.8696	111.826	113.495	110.802	106.454	102.436	99.7488	97.6311	96.0476	94.7146	94.8134	93.0728	91.958	91.5634	92.6904	92.9739	92.3936	91.7441	91.8265	91.0641	91.1824	90.5882	108.532	104.757	103.227	100.357	99.6432	101.099	98.5587	98.8167	97.5896	97.6675	95.6394	96.2078
577	-0.532945	-3.27355	-4.8882	-3.89629	67.9857	113.805	115.236	112.713	108.359	103.741	100.898	98.9431	96.7752	96.4438	95.2117	93.5689	92.8149	92.4543	93.2085	93.2369	92.4405	92.5018	92.3291	91.2419	90.7942	90.9545	108.885	105.568	103.563	100.93	99.7738	100.957	98.3926	98.7675	97.9786	97.8529	95.901	96.2866
576	-0.21782	-3.209	-5.29964	-3.98752	69.7189	115.288	116.626	113.831	109.65	104.98	101.704	99.5242	96.7348	96.6256	95.5088	93.9338	92.9732	92.6645	93.3095	92.892	93.1441	91.6982	92.2411	91.3577	90.3998	90.2609	109.017	105.229	103.633	100.967	99.5372	100.784	98.706	98.659	97.7407	97.3967	96.0736	95.7629
575	-0.336623	-3.8705	-5.2594	-3.99711	70.7583	115.658	117.209	113.956	110.164	105.191	101.525	99.5688	96.5435	96.2129	96.3231	93.6734	92.5933	91.8249	93.2903	92.7088	92.7992	91.2419	91.5715	91.2625	90.011	89.1277	108.672	104.928	102.79	100.191	99.3881	99.5644	98.3922	97.4125	97.5642	97.1939	95.4396	95.4191
574	-0.582956	-3.83664	-5.43978	-4.15476	71.6877	116.342	117.688	113.218	110.225	105.307	101.424	99.1625	95.5252	95.999	95.6595	93.3542	92.1499	91.0874	92.7566	92.1963	92.2693	90.2206	90.7708	89.7958	89.025	88.1154	107.575	103.75	102.213	99.7546	98.6129	98.2903	97.6257	96.507	96.9035	96.1647	94.7518	93.7128
573	-0.795951	-3.31295	-5.10525	-3.94398	71.4394	116.469	116.583	112.402	109.384	104.89	100.672	98.0699	94.3414	95.2289	94.4451	92.7154	92.1294	90.7436	91.585	91.3662	90.8297	88.8659	89.6154	89.1	88.2717	87.253	106.518	102.611	100.935	98.5531	97.8169	97.0007	96.9166	94.7783	95.5446	95.4061	94.0168	92.7183
572	-0.588113	-3.18977	-4.76325	-3.93912	70.9683	115.413	115.937	111.194	108.05	103.548	99.4798	96.3174	93.062	93.8122	93.3647	91.5125	90.484	89.1059	90.2765	89.8464	89.443	87.6496	88.5637	87.4355	87.4061	85.6531	105.027	100.873	99.319	96.6832	96.4217	95.5814	95.5993	93.2876	94.1874	93.6362	92.8232	91.6163
571	-0.402631	-2.55817	-4.81547	-3.29241	70.8024	114.843	114.714	110.048	106.57	102.218	98.0425	94.9409	91.5013	91.6029	91.8584	90.3809	89.1533	87.6408	88.9282	87.6694	87.9013	86.7436	87.1911	85.7789	86.3321	84.4737	103.442	98.9426	97.6935	95.3972	95.0577	94.1334	94.2337	91.9473	92.6339	92.3379	90.6896	90.6443
570	-0.0419252	-2.6248	-4.90259	-3.62354	70.6253	112.898	113.32	107.913	104.871	100.384	96.5498	92.9932	89.8014	90.1529	90.8574	88.7295	86.8649	85.8412	87.1413	86.0365	86.4304	84.508	85.4108	84.005	84.4744	82.2847	100.837	96.8603	95.5042	93.6305	93.0159	91.885	92.2186	89.3832	90.7608	90.18	88.635	88.2918
569	0.653437	-1.78267	-4.45912	-3.26206	70.2619	111.388	111.792	105.863	102.37	98.4281	95.1349	91.1664	88.3242	88.2224	89.7045	87.1329	85.1752	84.5448	85.3029	84.4999	84.8352	82.2735	83.9217	82.8446	83.1867	80.6824	99.0721	95.4535	93.8759	91.4055	91.3764	90.0649	90.7624	87.4881	88.6495	88.4337	86.9677	86.898
568	0.692381	-1.37537	-4.2913	-3.14159	68.923	109.667	109.656	104.433	100.385	96.0869	92.3619	88.9549	86.5797	86.1927	87.6969	85.1496	83.6318	82.9538	83.7963	82.8555	83.0853	80.5522	81.4099	81.4864	81.2094	79.0914	96.9381	93.6987	91.8982	89.1924	89.4781	88.1711	88.1651	85.8289	86.9892	86.1346	85.0022	84.9544
567	0.531552	-1.41552	-4.26701	-3.71579	67.7929	107.847	106.872	101.822	97.7296	94.0204	90.7936	87.1106	84.8492	84.6644	85.4295	83.5918	82.2851	81.2208	81.6963	80.5241	80.9387	79.0324	79.7609	79.0185	79.4222	77.6759	94.9886	91.6153	90.1149	87.5538	87.7313	86.4381	86.1657	84.2943	84.9652	84.1995	83.1563	82.9169
566	1.11225	-1.59273	-4.08965	-3.99881	65.795	105.404	104.265	100.043	95.7028	92.013	89.5927	85.261	83.343	82.8193	83.692	82.4082	80.8079	79.6609	79.6815	78.4355	79.3633	77.9001	78.417	77.6721	77.8631	76.3692	93.5162	90.1226	88.1172	86.0084	86.3953	85.2257	84.6157	82.9415	83.0592	82.6462	81.3563	81.4108
565	1.20437	-2.22441	-4.11496	-4.31063	64.792	102.702	102.827	98.8084	94.1346	90.296	87.9895	83.8606	81.8579	81.3977	82.6683	80.8245	79.2717	78.0979	78.3315	77.1009	78.0784	76.4078	77.0716	76.2411	76.3914	74.97	91.2519	88.3698	86.7445	84.7465	84.5006	83.4473	83.1285	81.7098	81.0153	80.6233	79.5507	80.2448
564	1.38603	-1.98888	-4.01852	-4.38179	63.9707	101.803	101.246	97.7467	92.8658	89.1515	87.2597	83.3341	80.8119	80.1541	81.6986	80.2252	78.4581	77.4044	77.3782	76.7815	77.2311	75.6713	75.7	75.3353	74.8714	74.4556	89.9861	87.0989	85.5215	84.2946	83.305	82.1392	82.2398	80.6384	79.837	79.8282	78.4784	79.7406
563	1.57095	-2.45737	-4.00588	-5.3086	63.0685	100.653	99.6405	96.4828	92.0783	88.1444	85.8286	82.1241	80.4179	79.841	80.6483	78.7021	77.5924	77.3822	76.316	75.7442	76.7467	75.2486	74.879	74.8889	73.8969	73.5111	89.2707	86.1839	84.644	83.2616	82.6575	81.0551	81.4739	79.6835	78.5458	78.878	78.1604	78.8738
562	1.87438	-2.23506	-3.51486	-5.57107	62.7305	99.6152	98.3098	95.9687	91.448	87.5575	84.476	81.6368	79.7091	78.9399	79.9082	78.2065	76.9082	77.0674	75.8261	75.2875	76.613	75.0959	74.3165	74.5564	73.5187	73.2367	89.1933	86.1349	84.3102	82.7271	82.2766	80.5945	80.8372	79.6085	78.2174	78.4362	77.6426	78.6984
561	1.77411	-2.52869	-3.62632	-6.00167	62.4237	98.3868	97.1381	95.8205	91.1832	86.7678	83.8863	81.5436	79.8442	78.0674	79.6328	77.9465	77.1865	76.6097	76.0596	75.0646	76.2869	75.0071	73.9202	73.919	73.1026	73.3483	88.6773	85.0806	83.482	82.3933	81.7125	80.4369	80.8734	79.7283	78.1866	78.161	78.1068	78.5117
560	1.47853	-2.56571	-3.43299	-5.75014	62.2005	98.2018	97.1252	95.4881	91.3167	86.8688	84.5598	81.7625	79.7955	78.4206	80.5391	78.3692	77.453	76.6629	76.1318	75.2296	76.2958	75.3362	74.5553	74.1592	73.7494	73.5043	88.9376	85.1186	83.479	82.8899	81.7789	80.8975	81.0006	79.9782	78.028	78.5571	78.5266	78.8027
559	2.43848	-2.81496	-3.0369	-5.16049	62.622	98.8167	98.7245	96.0543	92.4639	87.5304	85.3994	82.4851	79.9843	78.6027	81.0297	79.2432	77.8248	77.1892	76.8612	76.4784	77.0728	75.9305	75.5487	75.1067	74.5946	74.0524	89.8975	86.0402	84.3864	83.478	82.2982	82.1045	81.6717	80.3143	79.0166	79.3858	79.4506	79.6436
558	1.66143	-2.23035	-3.40429	-4.96705	63.3094	99.8721	100.297	97.2874	93.479	87.9434	85.6361	82.8887	80.9752	79.7525	81.8959	79.1851	78.2507	78.2367	77.6694	77.4622	77.7078	76.4472	76.1504	76.2934	75.9206	74.6029	90.8444	87.0911	85.2254	84.3928	82.9307	82.6125	81.98	80.5943	79.7449	80.3002	80.3759	80.7697
557	1.60746	-1.77339	-3.45584	-4.92447	64.4033	101.639	101.466	98.4122	93.9847	89.2791	86.4453	83.9887	81.9297	80.443	82.9129	80.1778	78.9864	79.8166	79.3029	78.6269	79.0034	77.7382	77.4611	77.0887	76.3906	76.0388	92.2794	88.599	86.601	85.1633	84.0345	83.7629	82.8042	81.8226	81.2945	81.5603	82.0701	81.8487
556	1.3462	-1.11834	-3.26627	-4.75865	64.9143	102.527	102.987	99.8976	94.8538	90.5623	87.7003	85.0185	83.0185	81.9207	84.2186	81.1829	80.337	80.9246	80.533	79.483	80.4919	79.4847	78.8632	78.5427	78.0024	77.0925	93.887	90.4424	88.166	86.3364	85.3475	84.4785	84.1588	83.2855	82.8677	82.5642	83.1919	83.5435
555	1.23938	-1.2856	-3.82401	-4.22693	66.0167	104.342	104.739	101.696	96.6616	91.5887	89.4557	87.107	84.5003	83.5073	85.5771	82.7168	81.771	82.1699	81.6327	81.2528	82.0262	80.7506	80.3778	79.8289	79.8888	78.3116	95.2458	92.1555	89.8958	88.0901	86.5589	86.2216	85.5138	84.9119	84.9807	84.0074	84.7669	84.9028
554	0.8498	-1.59614	-3.71785	-3.63223	67.3714	106.641	106.979	103.995	98.9178	93.5887	91.3369	88.9826	86.4758	85.5631	87.3598	84.5712	84.3015	83.9208	83.5995	82.7651	83.5247	82.3393	82.0998	81.0149	81.7303	80.5903	97.3014	93.513	92.1408	89.9872	89.1589	88.0665	87.3544	86.9035	86.5081	85.6684	86.7071	86.3006
553	0.547111	-1.69023	-3.71258	-3.55427	68.4443	108.976	109.377	105.598	100.52	95.7498	93.3608	90.9544	87.9754	87.3456	88.3448	86.7771	85.3123	85.9454	84.7612	84.2194	84.5289	84.222	83.3026	82.5673	82.7051	81.8707	99.0167	95.0911	94.5443	91.4902	90.5739	89.4235	88.2455	88.2754	87.8593	87.5237	87.9339	87.5225
552	0.497199	-1.58178	-3.89885	-4.22499	69.9441	111.003	112.079	107.671	103.418	98.2431	95.1018	93.1556	90.4599	88.8423	90.1069	88.351	86.7555	88.0271	86.3242	85.9507	85.929	85.8166	84.6449	84.1934	84.7245	83.6108	101.265	97.5082	96.8071	93.9354	92.6222	90.9783	90.3551	89.7198	89.8497	89.5993	90.0301	89.1809
551	0.46608	-1.52167	-3.66883	-4.52973	71.9119	113.974	114.57	110.598	105.73	101.015	96.9057	94.6996	92.1939	91.1481	91.6143	89.7814	88.555	89.4787	88.0452	87.3069	87.585	88.2055	86.2072	85.5682	85.5714	85.8155	103.646	99.6173	98.5101	95.7768	94.5222	92.4791	92.4487	91.5236	91.7374	91.3755	91.5119	90.8159
550	0.514335	-1.53035	-3.73795	-4.75158	74.4587	117.184	117.666	113.36	108.99	103.817	99.6601	97.3757	95.1603	93.154	93.245	92.1303	90.8865	91.4387	89.7592	89.2143	89.8783	90.4056	87.8806	87.0118	87.2807	87.5586	105.393	101.515	100.596	97.7446	96.6671	94.3204	94.2862	94.1903	93.3056	93.3165	92.9599	92.2363
549	0.852652	-1.53816	-3.36822	-4.10473	76.8189	120.55	120.95	116.963	111.455	106.122	102.147	99.5147	97.3597	95.0587	94.626	94.206	92.4038	92.5289	91.6867	91.2166	91.273	92.0196	89.5131	89.1844	88.7435	89.1421	107.63	103.728	102.143	100.183	98.8587	96.3559	96.014	96.4944	95.5861	95.0626	94.006	93.9468
548	0.764452	-2.45396	-3.36253	-4.113	79.997	124.033	124.578	119.717	115.249	108.897	104.724	101.584	99.769	97.2843	96.1074	96.4893	93.845	93.9536	93.6241	92.6839	92.8416	93.2573	90.7615	90.6856	90.3661	90.243	110.029	105.979	103.888	101.966	100.749	97.9348	97.9418	98.4243	97.1101	96.7327	94.9656	95.5346
547	1.22763	-2.28678	-3.30671	-3.41666	83.7141	127.886	128.431	122.875	118.432	111.956	107.741	103.57	102.072	99.3139	97.8705	98.0169	96.0762	95.4163	95.6932	94.2668	94.2824	94.9291	92.5145	91.9747	91.7611	92.0336	112.915	108.843	106.37	104.047	102.707	99.8445	99.5984	100.128	98.4146	98.63	96.3306	96.8201
546	1.2292	-1.64158	-3.466	-3.88777	86.2386	131.106	131.829	125.684	120.463	114.173	109.868	104.975	103.643	100.738	99.1433	99.2639	97.1913	95.5511	96.3377	95.7603	95.4837	95.6615	93.4747	93.4416	92.8681	92.6728	114.632	110.2	107.942	104.966	103.709	100.631	100.514	100.758	99.3265	100.04	97.2391	97.9648
545	1.8037	-1.23921	-3.14012	-4.48803	89.1793	134.159	134.372	127.896	122.478	116.296	111.095	106.454	104.437	101.754	100.451	100.251	98.7488	96.5945	96.6227	96.9491	96.1455	96.1187	94.0471	94.0269	93.2466	93.433	115.96	111.874	108.815	106.569	104.978	101.667	102.025	101.175	100.148	100.724	98.0452	98.7591
544	1.80274	-1.2972	-2.91707	-3.98926	92.0662	136.655	136.911	130.411	124.173	117.702	112.777	106.992	105.841	103.557	101.272	101.062	99.8552	97.6471	97.5118	97.5038	97.0799	96.4622	94.5124	94.7386	93.5918	94.08	117.408	112.817	109.238	106.912	105.59	102.733	102.457	101.821	100.733	100.883	98.7525	99.8642
543	1.32602	-0.754504	-3.12904	-3.92618	93.9725	139.46	139.172	131.59	125.58	119.061	114.016	108.458	106.497	103.602	101.878	101.679	100.051	97.792	97.9062	97.5237	97.4792	95.9719	94.9548	94.7024	93.9891	93.4012	117.745	112.607	109.528	106.928	105.853	102.923	102.029	101.937	100.931	100.932	98.6544	99.5359
542	1.17632	-1.3801	-2.80147	-3.92388	96.1588	141.583	139.934	132.255	125.561	119.619	113.81	108.64	105.398	104.027	102.284	101.445	99.991	97.5171	97.1349	97.4415	96.7563	94.8858	93.9801	94.2664	93.0332	92.5655	118.173	112.721	109.452	106.766	104.924	102.039	101.671	100.896	100.875	100.428	97.992	98.7451
541	1.20461	-1.19095	-2.84476	-3.87306	97.6507	143.067	140.334	132.689	126.474	120.016	113.271	108.644	105.96	104.529	102.333	101.318	100.518	97.4035	96.6786	96.9991	95.832	94.077	93.1127	93.2122	91.8585	91.4654	117.635	111.616	109.291	106.337	103.729	101.594	101.07	100.213	100.451	99.652	97.7576	97.7954
540	1.23586	-0.349306	-3.32097	-4.51004	98.379	142.983	140.094	132.252	125.979	118.925	112.571	107.665	105.185	102.888	101.526	99.4089	99.6838	96.2701	95.4485	95.2682	94.3494	92.5782	91.318	91.5926	90.7846	90.1031	116.627	110.106	108.226	104.28	101.89	100.392	99.1452	98.4756	99.0994	98.3173	96.7701	95.299
539	0.729848	-0.412044	-3.43123	-5.05584	98.1261	141.904	139.237	130.355	124.249	117.916	110.539	105.565	103.077	100.967	99.8463	97.207	97.6261	94.0887	93.4842	93.0505	92.1959	90.4393	88.8914	89.3547	88.4185	87.4928	113.563	107.725	105.197	102.02	99.9622	98.2151	97.1946	96.3575	96.9719	95.7939	94.7883	92.9466
538	1.13819	-0.304803	-3.24828	-4.87436	98.8262	141.407	136.902	128.439	122.566	116.111	108.78	103.769	101.75	98.9769	98.1117	94.9039	95.1247	93.0646	92.0647	90.6907	89.9278	88.372	86.4953	87.1322	86.1886	85.1188	110.902	105.293	102.26	99.7716	97.2565	95.698	94.7352	93.4053	94.803	93.2337	92.7439	90.5738
537	0.861093	-0.108811	-2.79864	-4.41199	98.1272	139.791	134.797	126.45	120.049	113.453	106.435	100.938	99.2789	96.4846	95.7747	92.1442	91.856	90.9265	89.7545	88.2216	87.2592	85.8339	84.1456	84.6936	83.6372	81.9342	107.913	102.417	99.0192	96.4907	93.669	92.8863	91.7397	90.9519	92.3627	90.1535	89.829	87.888
536	0.354064	-0.249559	-3.06734	-4.20846	96.3617	137.247	131.989	122.992	116.916	109.933	103.147	97.6515	96.2047	93.5084	92.4779	88.9692	88.2163	87.3567	86.1985	84.4768	84.0411	82.2966	81.5107	81.3611	80.2751	78.6336	103.64	98.5448	95.209	93.0039	90.0266	89.4826	88.1345	87.7198	88.7753	86.7477	86.1169	84.0427
535	1.21471	-0.472718	-3.12625	-3.99316	95.4725	133.666	128.697	119.79	113.103	105.575	99.3037	93.5808	92.4266	90.2486	88.9429	84.9784	84.7977	84.202	82.5675	81.8571	80.898	78.6977	78.2289	78.0238	77.0177	75.3204	99.3492	95.2613	91.4906	89.3377	86.105	85.979	84.6695	83.9041	84.7787	82.9384	82.7364	80.7665
534	1.61849	-0.115274	-3.17214	-3.96254	93.5733	129.232	124.849	115.611	109.21	101.292	95.9906	90.076	88.7352	86.0896	85.4443	81.4712	81.1152	80.2882	78.9309	78.1047	77.8279	75.7479	75.1576	75.2412	74.1188	72.06	95.3676	91.1761	87.4261	85.8445	82.4528	82.7566	80.9142	80.5128	80.4091	79.2705	78.7976	77.6077
533	1.90872	0.254928	-3.49528	-4.11485	90.5195	124.5	120.798	111.228	104.665	96.5506	91.6395	86.2153	84.5477	81.9677	81.3128	77.6991	76.4774	76.3916	75.4878	73.7372	74.6734	71.8311	71.1943	71.424	71.2642	68.4973	90.9449	86.4801	83.2635	81.2308	78.7472	78.7625	76.4498	76.2564	75.7999	75.7594	74.6998	73.6674
532	1.4132	-0.230514	-3.1283	-3.53423	88.3767	120.221	115.627	106.225	99.8637	91.9584	86.9025	81.84	80.0149	78.0887	77.3965	73.789	72.6107	72.7798	71.3133	70.4458	70.5624	67.5844	67.8037	67.9011	67.6579	64.7174	85.7342	82.0883	78.9916	77.7636	74.5276	74.1823	72.4822	72.4943	71.3419	72.0893	70.0725	70.3768
531	1.96201	-0.428457	-3.1763	-3.28999	85.885	115.702	110.294	101.528	95.1076	86.9156	82.2923	78.2482	75.5798	74.5197	73.6458	70.5081	68.0878	68.9841	67.6207	66.4669	67.0095	64.0079	64.1281	64.0024	64.2353	60.9672	81.4129	77.3531	74.6606	73.0798	70.2707	70.3992	68.2853	68.6577	66.9716	68.7299	65.977	66.5888
530	1.66255	-0.474777	-3.32968	-2.85609	82.3629	109.756	104.952	96.8196	90.1517	81.8489	77.4243	73.6253	71.6532	70.8277	68.9468	66.5763	64.5543	64.6802	63.1392	62.9833	62.5507	60.2177	60.4728	59.9959	60.4713	57.602	76.4409	72.061	70.4923	69.2041	66.5673	66.2175	64.2424	65.119	63.1088	64.4842	61.7215	63.0295
529	1.81416	-0.915744	-3.38264	-2.65515	79.3465	103.908	99.609	91.8626	85.6588	77.4439	72.5915	69.551	67.5303	66.8903	65.4258	62.9216	61.4991	60.8327	59.6803	58.6426	58.9233	56.6643	57.0157	56.9538	57.2235	54.2463	71.8963	67.6447	66.5973	65.1647	63.1446	62.3701	60.7632	61.3159	59.5629	60.9676	58.4268	58.9542
528	1.98112	-1.05418	-3.52029	-2.48231	76.4533	98.495	94.8462	86.9945	81.9116	73.0453	68.7283	66.2777	63.9527	63.2115	62.1558	59.2991	58.3683	57.5403	56.1736	55.5546	56.4754	53.7833	53.024	53.6491	54.2326	51.5147	68.0288	63.8968	62.9568	61.3899	59.8682	59.1262	57.3918	57.5356	56.1118	57.5297	55.1448	55.4185
527	1.59391	-0.378611	-3.20392	-2.53905	73.2827	93.7874	89.1104	82.3437	77.6096	69.5564	64.6702	62.4743	60.1474	59.2428	58.7533	56.1903	54.803	54.3819	53.2484	52.6178	53.2563	50.5622	49.6228	50.8364	50.9238	48.6595	64.5387	59.8169	59.6556	57.6136	56.7754	55.4599	53.813	54.2247	52.6923	54.1861	51.6724	52.449
526	1.58249	-0.41622	-3.04588	-1.94433	70.2195	89.0847	84.4679	78.1858	73.6148	65.6438	61.8121	59.138	56.9946	56.3179	55.7357	53.0245	51.6502	51.0983	50.5007	50.097	50.1242	47.9466	46.4729	47.5419	47.7487	46.0302	60.8231	55.9761	55.7025	54.2335	53.3391	51.9689	50.8573	50.6395	49.7248	50.994	48.8847	48.5636
525	1.04534	-0.383707	-2.7659	-2.03529	67.2802	84.4567	79.8209	74.0241	69.9668	62.2459	58.3054	55.472	53.3222	52.8298	52.2778	49.3388	48.6663	47.9699	47.3536	47.5311	46.9092	45.3836	43.5349	44.3106	44.029	43.3451	56.7688	52.7732	52.2609	50.4106	50.1397	48.2416	47.5289	47.4845	46.7109	47.5344	45.4261	45.945
524	1.44652	-0.389886	-2.33106	-2.24462	64.9386	81.2882	76.2226	70.6214	66.5494	59.6244	55.3431	53.0533	50.7299	49.1087	49.2375	46.9016	45.9624	45.3691	44.8597	44.9597	44.1549	42.6181	41.6302	42.4243	41.0533	41.2924	53.554	49.9386	49.4138	46.7236	47.0066	45.2742	45.1181	44.6992	44.3501	44.4444	43.3894	43.2675
523	1.48918	-0.233615	-1.94128	-2.34166	61.6877	77.9057	72.8103	66.7859	62.6218	56.5796	52.9304	50.4755	48.1758	45.8501	46.9488	44.4306	43.1329	43.1483	41.9956	42.4066	41.6989	40.2384	39.2678	39.9393	38.355	39.3968	50.7344	47.4148	47.1199	43.8908	44.825	42.7188	42.9229	42.067	42.1	41.5879	41.5925	40.6439
522	2.08252	0.0183798	-1.52091	-2.33009	60.0738	74.9555	69.4663	63.7817	59.812	53.7814	50.2808	48.4192	46.0394	42.7982	44.4946	42.1896	40.699	40.7047	39.7244	40.479	39.7606	38.536	37.6719	37.8388	36.2527	37.5265	48.1205	45.4792	44.8713	41.707	42.3087	40.658	40.6333	39.8787	40.1075	39.45	39.8727	38.2264
521	2.00136	-0.0553842	-1.92906	-2.64579	57.1886	71.8392	66.5844	61.0848	56.446	51.2491	47.4091	45.7895	43.1306	40.6409	41.8066	39.7593	37.8626	38.5151	37.4974	38.2711	36.9802	36.2673	35.4185	36.189	33.854	35.2667	45.3192	43.174	41.744	38.8811	39.9436	38.5746	38.0848	37.2035	37.2478	37.1627	36.8176	35.5562
520	1.65756	0.362352	-2.04975	-2.50437	55.3171	69.659	63.389	58.3491	53.7887	49.6257	45.3574	43.3759	40.6852	38.1915	39.0514	37.5098	36.0027	36.0787	35.4072	36.6542	34.9	34.1588	33.4731	34.0139	32.0633	33.5308	43.0855	40.7292	39.7617	36.9042	37.5969	36.0706	35.6822	35.1849	34.7563	35.2119	34.9391	33.8552
519	1.98935	0.751182	-1.82257	-2.33956	53.6723	67.0107	60.676	55.6497	51.9191	47.6535	43.0645	41.1215	38.2343	36.3054	36.2172	35.7608	33.8695	34.0654	33.9051	34.4535	32.182	32.3209	31.4518	32.0852	29.8966	31.3094	40.6212	38.6516	37.4274	35.0231	35.6342	33.9143	33.3377	33.5094	32.6299	33.1443	32.6933	31.8505
518	2.33433	0.851604	-1.69141	-1.96491	52.4692	63.9735	58.0562	52.5765	49.2019	45.8253	40.1789	38.9175	36.8628	34.209	34.0564	33.8709	32.2152	32.839	31.7207	32.9195	31.0549	30.3225	29.9817	30.3574	27.6749	29.6156	38.3004	36.3065	34.8991	33.1626	33.6489	32.4094	31.678	31.6085	30.609	31.3283	31.2556	30.3527
517	2.5872	0.698728	-1.81971	-1.61758	50.3307	60.8335	54.7558	49.423	46.4631	43.119	37.7587	36.0522	34.4103	32.0694	31.5488	31.797	30.2495	30.8887	29.3125	30.563	28.9555	27.6004	27.7462	28.6086	25.8268	27.234	35.4802	34.2743	32.3706	31.0535	31.2927	29.995	29.5777	29.275	27.9716	29.2138	29.2609	27.664
516	2.20497	0.196303	-1.85221	-1.58219	47.7762	56.6683	51.2648	46.2208	43.4982	40.1089	34.8485	33.4639	31.8775	29.9249	28.8046	29.5169	27.911	28.4779	26.8258	28.3678	26.3326	25.3469	24.9848	26.2889	24.7134	25.0534	32.5966	31.5158	29.9086	28.4168	28.7552	27.5489	26.8351	26.62	24.8395	26.6811	26.9573	24.9013
515	1.96455	0.442747	-1.8967	-1.14836	46.2674	52.7227	48.3836	43.276	41.0053	37.241	31.9425	30.4133	29.0125	27.6804	26.601	26.8444	25.6401	26.3073	24.3963	25.9533	24.092	23.0871	22.765	24.1174	22.315	22.8666	29.5889	28.4416	27.0129	26.4684	26.2908	25.4174	24.1455	24.1369	22.2352	24.1456	24.5031	22.4708
514	1.64514	0.678587	-1.86659	-0.710529	43.8875	49.7779	45.2475	39.8736	38.049	34.5387	29.0121	27.911	26.1527	25.7488	24.0407	24.2256	23.6173	24.1407	21.7138	23.2747	21.8386	20.8998	20.8552	21.9318	19.8205	20.5514	27.1886	25.9239	24.2434	23.5367	23.477	22.7909	21.597	21.2131	19.2856	21.3621	22.022	20.2351
513	1.64292	0.634159	-1.33209	-0.651486	41.6898	45.9602	41.0637	36.3377	34.6345	31.0771	26.4647	24.7167	23.6443	23.1357	21.7505	21.672	21.13	21.164	19.2624	20.9246	19.3606	18.4885	18.5935	18.8755	17.3534	17.7955	24.4352	22.8899	21.8079	20.7135	20.6721	20.0834	19.1496	18.633	16.8639	18.5448	19.694	17.2586
512	1.68903	0.508265	-1.23555	-0.652559	39.2219	41.9032	36.6857	32.4157	30.5436	27.1601	23.0558	21.3972	20.7626	20.0423	18.8779	18.5621	17.689	18.088	16.1711	17.5732	16.9893	15.5365	15.1735	15.9813	14.6491	14.9684	20.7066	19.2195	18.5535	17.3595	17.3612	17.1326	15.794	16.0043	14.2215	14.877	16.5152	14.4405
511	1.63563	0.30614	-1.26682	-0.204423	36.3202	38.0667	32.5463	28.063	26.145	22.4102	19.2326	18.5006	17.3711	16.8853	16.0569	15.2509	14.84	14.9142	12.8086	14.8306	14.0955	12.6469	12.704	12.57	11.9707	11.8031	16.7953	15.8821	15.4578	13.5853	13.9697	13.6845	12.3597	12.841	11.3767	11.5868	13.1566	11.2555
510	1.66568	0.127392	-0.871229	0.517633	32.71	33.4624	28.8205	24.3457	21.9535	18.4093	15.5233	15.0172	13.9503	13.6012	12.683	12.6404	11.3367	11.5134	9.77606	11.5548	10.8113	9.81951	9.65685	9.38653	8.9387	8.72857	13.3368	12.5777	12.0531	10.42	10.6487	10.0093	8.95471	9.89347	8.22563	8.30981	9.98023	8.29283
509	1.02592	0.0256039	-0.936769	0.0727398	29.1393	28.5872	24.015	19.3929	17.0667	13.8156	11.6126	11.1514	9.98099	10.0117	9.7616	8.53827	7.0596	7.53267	6.47261	7.87407	6.83612	6.25278	5.96792	6.0151	5.43901	5.52331	8.75197	7.9378	7.92294	6.02001	6.50687	5.78444	5.25553	5.77993	4.86362	4.83755	6.68309	4.22495
508	0.849501	0.514884	-0.888078	-0.178618	25.6288	23.1881	18.9865	13.8053	11.7886	8.43257	7.19909	7.06013	5.90162	6.33759	6.08126	4.60517	3.25442	3.68274	2.62237	3.5971	2.93759	3.05484	2.48006	2.19504	0.757524	1.64666	3.89554	3.40639	3.25464	2.2789	2.29486	1.77125	1.32655	1.82954	1.40496	1.05944	2.49294	0.45816
507	1.17933	0.740894	-0.765228	0.168203	21.7175	18.7246	13.3573	9.21067	7.05201	3.81448	2.72984	3.01963	2.45853	2.19667	1.45976	0.831274	-0.0217892	0.684854	-0.648336	0.435025	-0.166797	-0.200057	-1.02506	-0.943173	-2.46923	-1.97919	-0.295308	-0.57101	-0.877272	-2.27793	-2.18409	-2.02822	-2.79206	-2.4539	-2.59581	-3.05508	-1.13078	-2.93091
506	1.49891	0.725798	-0.853969	-0.244335	18.0365	13.8374	8.40431	4.30484	2.56195	-0.894624	-1.06406	-0.868153	-0.899496	-1.2062	-2.10288	-2.3304	-3.75597	-3.09552	-4.11703	-2.67392	-3.92641	-4.23345	-5.31534	-4.46507	-5.65538	-5.59976	-4.63014	-4.4584	-4.96512	-6.19921	-6.10363	-6.29753	-6.21762	-5.66715	-6.12733	-6.63091	-4.915	-6.50881
